"73","1766069446055-820205887-1",\N,"1765649478569-891341182","1765736227116-1005852192","1","1.5l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-18 18:01:35","2025-12-18 18:01:35"
"74","1766069521093-279143255-1",\N,"1765649478569-891341182","1765764384562-1005852192","1","3.5l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-18 18:01:35","2025-12-18 18:01:35"
"75","1766069608032-178418082-1",\N,"1765649478569-891341182","1765736803268-1005852192","1","1.5l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-18 18:01:35","2025-12-18 18:01:35"
"76","1766069664132-517287950-1",\N,"1765649478569-891341182","1765737336206-1005852192","1","1.5l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-18 18:01:35","2025-12-18 18:01:35"
"77","1766069726717-304433647-1",\N,"1765649478569-891341182","1765737142511-1005852192","1","2.00l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-18 18:01:35","2025-12-18 18:01:35"
"78","1766069813813-105408125-1",\N,"1765649478569-891341182","1765737474297-1005852192","1","2.5l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-18 18:01:35","2025-12-18 18:01:35"
"79","1766069861194-748017357-1",\N,"1765649478569-891341182","1765737612501-1005852192","1","2.5l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-18 18:01:35","2025-12-18 18:01:35"
"80","1766069922854-499777460-1",\N,"1765649478569-891341182","1765737750060-1005852192","1","2.00l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-18 18:01:35","2025-12-18 18:01:35"
"81","1766069975459-674806673-1",\N,"1765649478569-891341182","1765738301735-1005852192","1","1.00l","00","00","00","00","00","00","00",\N,"evening","active","2025-12-18 18:01:35","2025-12-18 18:01:35"
"82","1766070034013-526207589-1",\N,"1765649478569-891341182","1765738482933-1005852192","1","1.5l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-18 18:01:35","2025-12-18 18:01:35"
"83","1766070085292-1072486652-1",\N,"1765649478569-891341182","1765765924324-181506292","1","2.5l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-18 18:01:35","2025-12-18 18:01:35"
"84","1766149443760-936242801-1",\N,"1765649478569-891341182","1765907213619-1005852192","1","3.00l","0","0","0","0","0","0","0","0","morning","active","2025-12-19 17:08:02","2025-12-19 17:08:02"
"85","1766150224074-936242801-1",\N,"1765649478569-891341182","1765907213619-1005852192","1","2.5l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-19 17:08:02","2025-12-19 17:08:02"
"86","1766149494130-820205887-1",\N,"1765649478569-891341182","1765736227116-1005852192","1","2.00l","0","0","0","0","0","0","0","0","morning","active","2025-12-19 17:08:02","2025-12-19 17:08:02"
